City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,andirin,37.5776,36.3549,280.16,90,100,2.92,TR,1714933953
296,chuhar jamali,24.3895,67.9923,300.9,68,0,5.88,PK,1714933954
297,erenhot,43.6475,111.9767,286.02,26,100,4.02,CN,1714933954
298,gargalianoi,37.0667,21.6333,289.49,75,14,1.67,GR,1714933954
299,trairi,-3.2778,-39.2689,300.54,89,18,4.04,BR,1714933939
300,lucas,41.6501,-83.6666,295.36,73,100,5.14,US,1714933955
301,afaahiti,-17.75,-149.2833,300.08,84,17,9.38,PF,1714933956
302,irymple,-34.25,142.1667,282.09,83,0,4.48,AU,1714933956
303,fisterra,42.9049,-9.2629,286.9,75,40,5.54,ES,1714933671
304,beira,-19.8436,34.8389,295.2,88,0,1.03,MZ,1714933957
305,amga,60.8953,131.9608,273.59,94,7,1.39,RU,1714933957
306,timbuktu,16.7735,-3.0074,311.66,11,12,3.94,ML,1714933957
307,warmbad,-28.45,18.7333,297.03,22,0,1.96,NA,1714933958
308,hemsby,52.6971,1.6918,289.29,85,98,3.6,GB,1714933958
309,egilsstadir,65.2653,-14.3948,282.1,81,75,4.63,IS,1714933958
310,dudinka,69.4058,86.1778,260.19,88,46,4.47,RU,1714933959
311,mossel bay,-34.1831,22.146,287.11,75,13,1.08,ZA,1714933959
312,kandyagash,49.4744,57.4233,278.67,50,100,3.3,KZ,1714933959
313,lagoa,39.05,-27.9833,290.58,83,100,6.54,PT,1714933960
314,holdenville,35.0804,-96.3992,290.43,91,98,1.66,US,1714933960
315,mount gambier,-37.8333,140.7667,283.56,91,7,3.27,AU,1714933960
316,vadso,70.0744,29.7487,272.64,74,75,5.66,NO,1714933961
317,saint-philippe,-21.3585,55.7679,295.92,67,56,4.35,RE,1714933679
318,vegreville,53.5001,-112.0518,288.54,38,100,5.66,CA,1714933962
319,jiuquan,39.7432,98.5174,288.22,11,63,3.93,CN,1714933962
320,erdenet,49.0333,104.0833,283.59,33,61,1.76,MN,1714933962
321,kosciusko,33.0576,-89.5876,296.99,85,100,3.66,US,1714933963
322,sao joao da barra,-21.6403,-41.0511,303.2,85,1,4.76,BR,1714933963
323,bahau,2.8079,102.4049,297.48,97,65,0.49,MY,1714933963
324,tazacorte,28.629,-17.9293,295.45,77,20,4.63,ES,1714933964
325,flin flon,54.7682,-101.865,286.06,44,40,2.06,CA,1714933964
326,gazli,40.1333,63.45,292.71,48,0,3.29,UZ,1714933964
327,boyolangu,-8.1181,111.8935,296.43,92,100,1.79,ID,1714933965
328,adjumani,3.3779,31.7909,294.4,74,20,1.54,UG,1714933965
329,m'sila,35.7058,4.5419,300.17,23,0,6.8,DZ,1714933965
330,ayden,35.4727,-77.4155,302.12,47,75,6.17,US,1714933896
331,hilo,19.7297,-155.09,294.96,95,100,3.6,US,1714933967
332,verkhnedneprovskiy,54.9813,33.3457,279.38,72,24,2.76,RU,1714933967
333,florida,28.7505,-82.5001,306.48,55,75,2.57,US,1714933864
334,amursk,50.2261,136.8994,277.58,69,13,6.75,RU,1714933937
335,polyarnyy,69.1989,33.4478,272.44,71,100,8.34,RU,1714933968
336,lae,-6.7221,146.9847,296.87,83,100,1.57,PG,1714933969
337,pagar alam,-4.0167,103.2667,294.15,98,59,1.11,ID,1714933969
338,loncoche,-39.3667,-72.6333,280.61,91,97,2.23,CL,1714933942
339,turtas,58.9417,69.1325,271.32,90,99,3.18,RU,1714933970
340,fonte boa,-2.4959,-66.2662,303.0,81,89,1.47,BR,1714933970
341,myitkyina,25.3833,97.4,292.89,88,100,1.44,MM,1714933970
342,malayer,34.2969,48.8235,284.32,71,81,1.12,IR,1714933971
343,waldfeucht,51.0661,5.9882,289.9,68,100,0.45,DE,1714933971
344,lospalos,-8.5186,127.0025,294.78,97,100,1.72,TL,1714933971
345,nar'yan-mar,67.6713,53.087,265.99,88,78,1.79,RU,1714933972
346,beaudesert,-27.9833,152.9833,289.55,97,47,2.27,AU,1714933972
347,filadelfia,39.9523,-75.1638,287.78,94,100,3.6,US,1714933888
348,oban,56.4127,-5.4706,285.58,97,95,1.05,GB,1714933973
349,revda,56.801,59.9303,266.58,95,12,1.95,RU,1714933973
350,tual,-5.6667,132.75,301.56,80,100,6.78,ID,1714933974
351,franceville,-1.6333,13.5836,300.52,67,65,1.32,GA,1714933974
352,afonso bezerra,-5.4983,-36.5056,303.48,64,40,7.74,BR,1714933975
353,tindivanam,12.25,79.65,303.95,68,9,5.65,IN,1714933975
354,urubamba,-13.3047,-72.1158,297.65,51,51,3.29,PE,1714933975
355,pointe-noire,-4.7761,11.8635,301.19,89,75,4.12,CG,1714933976
356,codigoro,44.8311,12.1142,292.62,77,11,3.52,IT,1714933976
357,cinarli,41.4723,46.9156,284.24,88,100,1.92,AZ,1714933976
358,rio preto da eva,-2.6994,-59.6997,304.96,61,95,2.02,BR,1714933977
359,salinopolis,-0.6136,-47.3561,301.64,79,69,5.4,BR,1714933977
360,pak phanang,8.3511,100.202,302.39,74,100,1.66,TH,1714933977
361,bodo,67.28,14.405,283.17,50,0,8.23,NO,1714933978
362,bryne,58.7354,5.6477,284.39,90,75,2.57,NO,1714933978
363,vorkuta,67.5,64.0,255.39,100,100,2.1,RU,1714933979
364,kayangel,8.0823,134.7173,301.5,68,100,5.45,PW,1714933979
365,kailua-kona,19.6406,-155.9956,297.19,86,40,2.57,US,1714933805
366,mitu,1.1983,-70.1733,296.75,100,100,1.0,CO,1714933980
367,happy valley-goose bay,53.3168,-60.3315,293.32,37,75,6.69,CA,1714933980
368,gbadolite,4.2833,21.0167,300.33,55,15,1.31,CD,1714933980
369,kangding,30.0513,101.9603,281.7,95,100,0.45,CN,1714933981
370,tchibanga,-2.85,11.0333,296.44,98,11,0.93,GA,1714933981
371,lerwick,60.1545,-1.1494,282.15,97,100,2.61,GB,1714933981
372,kolda,12.8833,-14.95,316.32,18,0,1.03,SN,1714933982
373,mancio lima,-7.6142,-72.8958,303.19,70,75,2.06,BR,1714933983
374,kupang,-10.1667,123.5833,298.47,100,75,7.2,ID,1714933983
375,aoulef,26.9667,1.0833,306.29,7,0,3.75,DZ,1714933983
376,kasempa,-13.4584,25.8338,293.77,55,78,2.1,ZM,1714933984
377,guadalajara,20.6667,-103.3333,305.02,13,40,2.57,MX,1714933802
378,el granada,37.5027,-122.4694,289.75,61,0,8.23,US,1714933984
379,pionerskiy,54.9508,20.2275,288.23,97,100,4.77,RU,1714933985
380,manga,11.6636,-1.0731,307.3,38,100,6.0,BF,1714933985
381,lompoc,34.6391,-120.4579,290.38,62,40,7.72,US,1714933986
382,sumbawa besar,-8.5,117.4333,294.66,94,10,2.2,ID,1714933986
383,juan de ayolas,-27.4,-56.9,302.66,74,0,2.88,PY,1714933986
384,bridgewater,44.3835,-64.5155,286.3,73,80,6.17,CA,1714933987
385,swift current,50.2834,-107.8014,288.6,38,0,10.29,CA,1714933987
386,san luis de la loma,17.2706,-100.8939,303.47,56,99,3.33,MX,1714933987
387,yashikira,9.7667,3.4,303.51,50,41,3.58,NG,1714933988
388,newman,37.3138,-121.0208,287.62,62,41,1.34,US,1714933988
389,kongoussi,13.3258,-1.5347,308.84,29,23,3.12,BF,1714933989
390,taoudenni,22.6783,-3.9836,310.48,3,0,5.04,ML,1714933696
391,sao felix do xingu,-6.6447,-51.995,303.96,58,74,2.7,BR,1714933990
392,alice springs,-23.7,133.8833,278.9,75,2,2.06,AU,1714933990
393,mwinilunga,-11.7358,24.4293,290.35,62,6,1.6,ZM,1714933990
394,uliastay,47.7417,96.8444,282.68,32,9,3.11,MN,1714933991
395,nanao,37.05,136.9667,292.77,54,97,0.65,JP,1714933699
396,saint-joseph,-21.3667,55.6167,295.36,69,44,4.53,RE,1714933992
397,fruita,39.1589,-108.729,295.33,20,40,10.8,US,1714933795
398,princeville,45.7668,-61.2985,287.94,58,0,4.12,CA,1714933993
399,laguna,38.421,-121.4238,289.42,58,0,4.12,US,1714933821
400,abeche,13.8292,20.8324,306.08,11,0,4.7,TD,1714933993
401,pangai,-19.8,-174.35,300.21,94,75,4.63,TO,1714933994
402,rehoboth,-23.3167,17.0833,292.76,20,0,1.53,NA,1714933994
403,narasannapeta,18.4167,84.05,301.54,89,49,4.67,IN,1714933994
404,kendari,-3.945,122.4989,297.0,98,100,2.15,ID,1714933995
405,hanceville,34.0607,-86.7675,304.35,45,100,2.17,US,1714933995
406,bocaiuva,-17.1078,-43.815,302.99,57,22,5.53,BR,1714933996
407,lakatoro,-16.0999,167.4164,298.68,85,100,5.3,VU,1714933996
408,loukhi,66.0764,33.0381,270.49,91,100,2.08,RU,1714933997
409,santa cruz,-17.8,-63.1667,303.18,70,40,8.75,BO,1714933647
410,cromer,52.9312,1.2989,289.16,82,100,3.41,GB,1714933997
411,aykhal,66.0,111.5,262.06,98,12,1.9,RU,1714933998
412,olyokminsk,60.3736,120.4264,274.52,100,100,0.97,RU,1714933998
413,mapimi,25.8167,-103.85,305.41,10,2,4.48,MX,1714933999
414,sanctuary point,-35.1114,150.629,291.34,79,52,5.12,AU,1714933999
415,brookings,44.3114,-96.7984,291.03,48,0,4.12,US,1714933989
416,gorgan,36.8387,54.4348,291.13,88,40,2.06,IR,1714934000
417,natal,-5.795,-35.2094,303.27,70,40,8.75,BR,1714933943
418,edd,13.9297,41.6925,302.56,78,0,4.23,ER,1714934000
419,alofi,-19.0595,-169.9187,299.09,94,20,1.54,NU,1714934001
420,lesnoy,57.6198,63.0784,270.6,89,14,3.04,RU,1714934001
421,arraial do cabo,-22.9661,-42.0278,302.13,74,0,10.29,BR,1714934002
422,buala,-8.145,159.5921,300.36,84,73,1.36,SB,1714934002
423,itaueira,-7.6033,-43.0256,307.76,34,91,4.28,BR,1714934002
424,tsiombe,-25.3,45.4833,292.85,83,5,2.9,MG,1714934003
425,siavonga,-16.5382,28.7088,296.19,61,0,0.79,ZM,1714934003
426,kapuskasing,49.4169,-82.4331,284.2,71,75,4.12,CA,1714934003
427,brena alta,28.65,-17.7833,293.88,68,20,4.63,ES,1714934004
428,kargopol',61.5071,38.9456,270.38,84,100,2.54,RU,1714934004
429,borujen,31.9652,51.2873,285.24,47,3,2.61,IR,1714934004
430,st anne,49.715,-2.2042,286.24,76,20,2.57,GG,1714934005
431,soio,-6.1349,12.3689,299.56,86,24,5.09,AO,1714933805
432,prince rupert,54.3161,-130.3201,283.2,89,100,5.14,CA,1714934005
433,fort mcmurray,56.7268,-111.381,287.92,33,0,7.2,CA,1714934006
434,bahia de kino,28.8333,-111.9333,297.32,50,0,5.15,MX,1714934006
435,the pas,53.8251,-101.2541,287.16,41,40,2.57,CA,1714934006
436,tucurui,-3.7661,-49.6725,305.15,58,97,1.7,BR,1714933725
437,mata-utu,-13.2816,-176.1745,302.24,78,100,4.32,WF,1714934007
438,tulun,54.5611,100.5792,284.19,73,100,2.72,RU,1714934007
439,bikenibeu village,1.3673,173.1241,301.13,83,40,2.06,KI,1714934008
440,tanjung pandan,-2.75,107.65,299.1,89,27,1.95,ID,1714934008
441,severo-yeniseyskiy,60.3725,93.0408,278.47,80,100,5.36,RU,1714934008
442,nuku'alofa,-21.1333,-175.2,297.34,94,75,2.57,TO,1714934009
443,saldanha,-33.0117,17.9442,287.18,90,58,4.63,ZA,1714934009
444,bakchar,57.0186,82.0711,278.48,67,100,3.29,RU,1714934010
445,weno,7.4515,151.8468,301.12,89,100,2.57,FM,1714934010
446,ribeira brava,32.65,-17.0667,295.44,81,99,0.62,PT,1714934010
447,izhevsk,56.85,53.2333,280.56,50,100,3.13,RU,1714934011
448,stephenville,32.2207,-98.2023,297.67,69,100,2.06,US,1714933966
449,xam nua,20.4197,104.0439,291.24,99,48,1.18,LA,1714934011
450,floro,61.5996,5.0328,289.39,93,75,3.09,NO,1714934012
451,abadeh,31.1608,52.6506,289.54,36,0,3.46,IR,1714934012
452,coquimbo,-29.9533,-71.3436,290.0,72,20,7.2,CL,1714933938
453,namsos,64.4662,11.4957,289.1,39,0,3.6,NO,1714934013
454,lucapa,-8.4192,20.7447,295.15,51,13,0.95,AO,1714934013
455,antsiranana,-12.2787,49.2917,298.92,73,13,7.57,MG,1714934013
456,hastings,50.8552,0.5729,287.26,88,100,1.34,GB,1714933962
457,bargaal,11.2864,51.0773,302.33,79,93,2.27,SO,1714934014
458,la roche-sur-foron,46.0666,6.3122,290.57,92,100,2.3,FR,1714933813
459,nagqu,31.5,92.0,273.73,76,100,1.07,CN,1714934015
460,mersa matruh,31.3525,27.2453,291.54,70,5,7.03,EG,1714934015
461,niafunke,15.9322,-3.9906,312.27,11,42,3.51,ML,1714934015
462,rincon de la victoria,36.7172,-4.2758,301.15,43,100,3.85,ES,1714934016
463,lakhipur,26.0299,90.3041,295.05,83,28,6.2,IN,1714934016
464,cherlak,54.155,74.8055,278.41,50,0,5.39,RU,1714934017
465,al bayda,32.7627,21.7551,284.72,92,0,2.4,LY,1714934017
466,tofol,5.3248,163.0078,301.21,81,57,6.94,FM,1714934017
467,sulak,43.2734,47.5146,287.11,83,100,11.88,RU,1714934018
468,owase,34.0667,136.2,288.72,91,100,1.6,JP,1714934018
469,krasnogvardeyskoye,45.8456,41.5186,278.49,85,3,2.93,RU,1714934018
470,langtang,9.1333,9.7833,305.08,42,42,1.29,NG,1714934019
471,korhogo,9.45,-5.6333,298.23,74,100,6.88,CI,1714934019
472,gunjur,13.2019,-16.7339,302.19,58,0,7.2,GM,1714934019
473,pindushi,62.9152,34.58,270.44,82,25,2.16,RU,1714934020
474,runing,33.0011,114.3542,289.22,88,12,3.04,CN,1714934020
475,pisco,-13.7,-76.2167,293.72,88,100,3.6,PE,1714934020
476,pirae,-17.5167,-149.5333,302.16,74,40,4.12,PF,1714934021
477,taunusstein,50.15,8.15,288.82,74,100,1.5,DE,1714934021
478,cururupu,-1.8283,-44.8683,301.15,79,88,2.83,BR,1714934022
479,karyes,37.3,22.5,284.96,57,52,1.13,GR,1714934022
480,kidatu,-7.6992,36.9572,294.38,95,99,0.88,TZ,1714934022
481,argo,37.6333,22.7333,289.92,54,19,0.95,GR,1714934023
482,guozhen,34.3659,107.359,288.85,69,0,1.1,CN,1714934023
483,lichinga,-13.3128,35.2406,292.2,77,0,2.57,MZ,1714934023
484,sao francisco,-15.9486,-44.8644,306.63,26,0,4.16,BR,1714934024
485,sovetskaya gavan',48.9723,140.2878,276.54,99,100,1.05,RU,1714934024
486,fort st. john,56.2499,-120.8529,286.09,33,20,5.14,CA,1714934024
487,visby,57.6409,18.296,285.83,54,0,6.69,SE,1714933755
488,aldinga beach,-35.2793,138.4604,288.96,85,0,4.64,AU,1714934025
489,fairfield,41.2668,-73.3162,284.08,87,100,5.14,US,1714934025
490,fauske,67.2588,15.3918,283.17,58,1,2.68,NO,1714934026
491,kiruna,67.8557,20.2251,271.66,69,100,2.06,SE,1714934007
492,isla vista,34.4133,-119.861,292.5,48,0,6.17,US,1714934027
493,santana,-0.0583,-51.1817,304.25,74,40,4.63,BR,1714934027
494,armacao de buzios,-22.7469,-41.8817,302.24,85,0,9.7,BR,1714934009
495,banfora,10.6333,-4.7667,307.95,33,36,4.68,BF,1714934028
496,ust-tsilma,65.441,52.1498,264.6,96,24,1.34,RU,1714934028
497,la passe,45.5549,-0.8967,288.28,94,100,5.25,FR,1714934028
498,apiai,-24.5094,-48.8425,301.91,34,0,0.3,BR,1714934029
499,sibbo,60.3775,25.2691,282.39,50,0,3.6,FI,1714934029
500,brisas barra de suchiate,14.55,-92.2167,308.25,66,100,5.09,MX,1714934029
501,jaszapati,47.5167,20.15,295.1,60,98,3.73,HU,1714934030
502,coahuayana de hidalgo,18.7,-103.6583,305.46,45,34,3.86,MX,1714934030
503,matam,15.6175,-13.3303,313.06,8,0,2.54,SN,1714934031
504,puerto madryn,-42.7692,-65.0385,285.9,24,0,7.07,AR,1714933761
505,flying fish cove,-10.4217,105.6791,298.97,83,75,5.66,CX,1714934032
506,ebon,4.582,168.6964,300.87,83,100,7.22,MH,1714934032
507,necochea,-38.5473,-58.7368,288.46,66,100,1.63,AR,1714933795
508,bom jesus,-9.0744,-44.3586,304.8,39,100,3.47,BR,1714934014
509,angaur state,6.906,134.13,301.75,69,100,6.83,PW,1714934033
510,kirensk,57.7853,108.1119,283.69,82,82,0.89,RU,1714934034
511,karakulino,56.012,53.7067,277.71,60,100,5.57,RU,1714934034
512,kandiari,26.9156,68.5216,307.81,20,1,2.94,PK,1714934035
513,westport,41.1415,-73.3579,284.61,89,100,5.14,US,1714933899
514,basco,20.4487,121.9702,301.77,73,8,5.16,PH,1714934036
515,tralee,52.2704,-9.7026,284.63,87,59,2.44,IE,1714934036
516,bandar-e lengeh,26.5579,54.8807,299.21,73,0,3.09,IR,1714934036
517,cam ranh,11.9214,109.1591,302.13,79,20,0.51,VN,1714934037
518,kegeyli shahar,42.7767,59.6078,292.2,47,7,3.73,UZ,1714934037
519,kruisfontein,-34.0033,24.7314,287.54,83,79,0.33,ZA,1714934038
520,sarina,-21.4333,149.2167,294.6,94,65,2.66,AU,1714934038
521,saguenay,48.4168,-71.0657,289.61,51,100,5.66,CA,1714933807
522,reggane,26.7158,0.1714,306.01,6,0,4.5,DZ,1714934039
523,bantay,17.5847,120.3892,301.15,75,0,2.33,PH,1714934039
524,bang nam priao,13.8474,101.0531,305.13,70,83,1.28,TH,1714934039
525,lincoln,40.8,-96.667,290.87,50,0,5.66,US,1714933781
526,mao,39.8885,4.2658,290.46,100,0,5.66,ES,1714933814
527,novyy urengoy,66.0833,76.6333,269.57,96,100,6.84,RU,1714934040
528,tromso,69.6496,18.957,274.16,69,75,5.14,NO,1714934041
529,covington,39.0837,-84.5086,299.39,66,75,3.6,US,1714933649
530,tsetserleg,47.475,101.4542,281.71,34,44,1.67,MN,1714934041
531,mont-dore,-22.2833,166.5833,295.93,99,10,1.93,NC,1714934042
532,ceeldheer,3.8488,47.1806,300.09,76,100,5.64,SO,1714934042
533,bunyan,38.8463,35.8603,278.27,78,100,4.37,TR,1714934043
534,minot air force base,48.4209,-101.3391,292.25,40,0,10.8,US,1714934043
535,mount pearl,47.5166,-52.7813,278.4,79,75,4.12,CA,1714934043
536,krasnyy kut,50.95,46.9667,283.7,37,23,9.62,RU,1714934044
537,ville platte,30.688,-92.2715,299.21,90,100,5.23,US,1714934044
538,marka,1.7159,44.7717,299.99,82,100,5.25,SO,1714934044
539,quibala,-10.7337,14.98,290.92,70,0,0.89,AO,1714934045
540,orcopampa,-15.2661,-72.3417,290.24,28,6,2.62,PE,1714934045
541,pacasmayo,-7.4006,-79.5714,295.91,73,27,6.19,PE,1714934045
542,el porvenir,13.7617,-87.3458,306.78,40,44,3.91,HN,1714934046
543,krumovgrad,41.4667,25.65,288.17,74,0,1.17,BG,1714934046
544,msowero,-6.5333,37.2,294.24,91,100,1.08,TZ,1714934046
545,shagonar,51.5333,92.8,285.55,47,98,1.1,RU,1714934047
546,sao vicente,-23.9631,-46.3919,310.25,63,75,4.12,BR,1714934047
547,qui nhon,13.7667,109.2333,299.2,92,96,1.95,VN,1714934047
548,muli,2.9167,73.5667,302.71,76,98,6.16,MV,1714934048
549,debre werk',10.6667,38.1667,292.6,31,63,3.53,ET,1714934048
550,naze,28.3667,129.4833,295.66,93,77,6.49,JP,1714934049
551,anupgarh,29.1911,73.2086,307.07,20,0,3.93,IN,1714934049
552,praia da vitoria,38.7333,-27.0667,296.29,53,20,3.9,PT,1714934049
553,tarsus,36.9188,34.8784,288.08,91,61,3.13,TR,1714934050
554,auki,-8.7676,160.7034,298.61,91,32,1.47,SB,1714934050
555,broome,42.2506,-75.833,285.87,88,100,4.12,US,1714934050
556,kourou,5.1552,-52.6478,302.18,80,100,3.21,GF,1714934051
557,debila,33.5167,6.95,306.19,14,0,2.57,DZ,1714934051
558,amalfi,6.9102,-75.0776,294.0,92,100,1.44,CO,1714934051
559,sitangkai,4.6628,119.3928,301.28,74,75,2.51,PH,1714934052
560,yanykurgan,43.915,67.2481,286.66,68,17,2.43,KZ,1714934052
561,berdigestyakh,62.0989,126.6992,273.45,97,100,2.55,RU,1714933998
562,conception bay south,47.4999,-52.9981,278.73,75,7,3.43,CA,1714933806
563,key west,24.5557,-81.7826,304.15,69,75,8.75,US,1714933992
564,gamay,12.3854,125.2979,298.58,87,27,1.92,PH,1714934053
565,peace river,56.2501,-117.286,288.32,38,20,2.57,CA,1714933802
566,mammoth lakes,37.6485,-118.9721,273.55,57,40,6.69,US,1714933960
567,ajdabiya,30.7554,20.2263,291.6,64,0,5.32,LY,1714934055
568,cooper's town,26.8667,-77.5167,297.46,68,55,6.77,BS,1714934055
569,mar del plata,-38.0023,-57.5575,290.98,94,100,4.63,AR,1714933955
570,harrisburg,40.2737,-76.8844,288.01,95,100,3.09,US,1714934056
571,thunder bay,48.4001,-89.3168,289.1,36,75,6.69,CA,1714934056
572,harstad,68.799,16.5293,276.81,64,6,3.81,NO,1714934057
573,kharp,66.8014,65.8081,257.99,91,36,3.83,RU,1714934057
574,aqadyr,48.2553,72.8483,279.16,87,99,3.35,KZ,1714934057
575,beloyarskiy,63.7119,66.6722,262.59,94,18,2.24,RU,1714934058
576,qorovulbozor,39.5006,64.7936,290.99,50,0,4.32,UZ,1714934058
577,viriat,46.2548,5.2157,289.79,77,100,2.24,FR,1714934059
578,calintaan,12.5667,120.9333,299.72,77,99,1.76,PH,1714934059
579,san rafael del sur,11.8485,-86.4384,307.69,35,100,1.0,NI,1714934060
580,san jose del guaviare,2.5729,-72.6459,296.61,99,100,1.55,CO,1714934060
581,buulobarde,3.8538,45.5674,298.49,84,100,6.11,SO,1714934060
582,san pedro pochutla,15.7333,-96.4667,304.99,37,5,4.4,MX,1714934061
583,lensk,60.7253,114.9278,275.89,100,99,1.07,RU,1714934061
584,port-vila,-17.7338,168.3219,295.93,94,75,0.0,VU,1714934062
585,banda aceh,5.5577,95.3222,300.71,83,93,2.19,ID,1714934062
586,koutiala,12.3917,-5.4642,311.63,9,0,1.81,ML,1714934062
587,acapulco de juarez,16.8634,-99.8901,302.05,74,0,4.12,MX,1714934063
588,ola,59.5833,151.2833,273.23,88,39,1.86,RU,1714934063
589,zhangye,38.9342,100.4517,287.75,12,66,2.14,CN,1714934063
590,rach gia,10.0167,105.0833,301.02,73,98,2.72,VN,1714934064
591,vallenar,-28.5708,-70.7581,298.29,29,0,4.04,CL,1714934064
